model,node_id,node_type,organism
AH,h2[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nh4[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,NMNP__Org2,rxn,Org2
AH,nmn[c]__Org2,met,Org2
AH,nmn[e]__Org2,met,Org2
AH,NNAM__Org2,rxn,Org2
AH,ncam[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,nac[c]__Org2,met,Org2
AH,nh4[c]__Org2,met,Org2
AH,NNATr__Org2,rxn,Org2
AH,atp[c]__Org2,met,Org2
AH,dnad[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nicrnt[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,NNDMBRT__Org2,rxn,Org2
AH,5prdmbz[c]__Org2,met,Org2
AH,dmbzid[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nac[c]__Org2,met,Org2
AH,nicrnt[c]__Org2,met,Org2
AH,NNDPR__Org2,rxn,Org2
AH,quln[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nicrnt[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,prpp[c]__Org2,met,Org2
AH,NZP_NR__Org2,rxn,Org2
AH,anzp[c]__Org2,met,Org2
AH,nzp[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,O2t__Org2,rxn,Org2
AH,o2[c]__Org2,met,Org2
AH,o2[e]__Org2,met,Org2
AH,OAADC__Org2,rxn,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,oaa[c]__Org2,met,Org2
AH,pyr[c]__Org2,met,Org2
AH,OAASr__Org2,rxn,Org2
AH,accoa[c]__Org2,met,Org2
AH,cit[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,oaa[c]__Org2,met,Org2
AH,OBTFL__Org2,rxn,Org2
AH,2obut[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,for[c]__Org2,met,Org2
AH,ppcoa[c]__Org2,met,Org2
AH,OCBT__Org2,rxn,Org2
AH,cbp[c]__Org2,met,Org2
AH,citr_L[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,orn[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,OHPBAT__Org2,rxn,Org2
AH,ohpb[c]__Org2,met,Org2
AH,akg[c]__Org2,met,Org2
AH,glu_L[c]__Org2,met,Org2
AH,phthr[c]__Org2,met,Org2
AH,OMCDC__Org2,rxn,Org2
AH,3c4mop[c]__Org2,met,Org2
AH,4mop[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,OMPDC__Org2,rxn,Org2
AH,orot5p[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,ump[c]__Org2,met,Org2
AH,ORNDC__Org2,rxn,Org2
AH,ptrc[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,orn[c]__Org2,met,Org2
AH,ORNTAC__Org2,rxn,Org2
AH,acglu[c]__Org2,met,Org2
AH,acorn[c]__Org2,met,Org2
AH,glu_L[c]__Org2,met,Org2
AH,orn[c]__Org2,met,Org2
AH,OROTPT__Org2,rxn,Org2
AH,orot5p[c]__Org2,met,Org2
AH,orot[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,prpp[c]__Org2,met,Org2
AH,P5CRyr__Org2,rxn,Org2
AH,1pyr5c[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,pro_L[c]__Org2,met,Org2
AH,PACCOAL2r__Org2,rxn,Org2
AH,4hphac[c]__Org2,met,Org2
AH,amp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,hphaccoa[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,PACCOALr__Org2,rxn,Org2
AH,pac[c]__Org2,met,Org2
AH,amp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,phaccoa[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,PANTS__Org2,rxn,Org2
AH,pnto_R[c]__Org2,met,Org2
AH,ala_B[c]__Org2,met,Org2
AH,amp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pant_R[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,PAPPT2__Org2,rxn,Org2
AH,uGgla[c]__Org2,met,Org2
AH,uaGgla[c]__Org2,met,Org2
AH,udcpp[c]__Org2,met,Org2
AH,ump[c]__Org2,met,Org2
AH,PAPPT3__Org2,rxn,Org2
AH,uagmda[c]__Org2,met,Org2
AH,ugmda[c]__Org2,met,Org2
AH,udcpp[c]__Org2,met,Org2
AH,ump[c]__Org2,met,Org2
AH,PBt__Org2,rxn,Org2
AH,pb[c]__Org2,met,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pb[e]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PC__Org2,rxn,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,hco3[c]__Org2,met,Org2
AH,oaa[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,pyr[c]__Org2,met,Org2
AH,PC11M__Org2,rxn,Org2
AH,pre4[c]__Org2,met,Org2
AH,pre5[c]__Org2,met,Org2
AH,ahcys[c]__Org2,met,Org2
AH,amet[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PC17M__Org2,rxn,Org2
AH,pre3b[c]__Org2,met,Org2
AH,ahcys[c]__Org2,met,Org2
AH,amet[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pre4[c]__Org2,met,Org2
AH,PC20M__Org2,rxn,Org2
AH,dscl[c]__Org2,met,Org2
AH,pre3a[c]__Org2,met,Org2
AH,ahcys[c]__Org2,met,Org2
AH,amet[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PC6AR__Org2,rxn,Org2
AH,pre6a[c]__Org2,met,Org2
AH,pre6b[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,PC6YM__Org2,rxn,Org2
AH,pre8[c]__Org2,met,Org2
AH,ahcys[c]__Org2,met,Org2
AH,amet[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pre6b[c]__Org2,met,Org2
AH,PC8XM__Org2,rxn,Org2
AH,hgbyr[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pre8[c]__Org2,met,Org2
AH,PCRESOLt2r__Org2,rxn,Org2
AH,h[c]__Org2,met,Org2
AH,h[e]__Org2,met,Org2
AH,pcresol[c]__Org2,met,Org2
AH,pcresol[e]__Org2,met,Org2
AH,PDHbr__Org2,rxn,Org2
AH,adhlam[c]__Org2,met,Org2
AH,dhlam[c]__Org2,met,Org2
AH,accoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,PDHc__Org2,rxn,Org2
AH,lpam[c]__Org2,met,Org2
AH,dhlam[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nad[c]__Org2,met,Org2
AH,nadh[c]__Org2,met,Org2
AH,PEPGLY__Org2,rxn,Org2
AH,PGP[c]__Org2,met,Org2
AH,PGPm1[c]__Org2,met,Org2
AH,udcpdp[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,uaagmda[c]__Org2,met,Org2
AH,PERD__Org2,rxn,Org2
AH,4per[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nad[c]__Org2,met,Org2
AH,nadh[c]__Org2,met,Org2
AH,ohpb[c]__Org2,met,Org2
AH,PFK__Org2,rxn,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,f6p[c]__Org2,met,Org2
AH,fdp[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PFK(ppi)__Org2,rxn,Org2
AH,f6p[c]__Org2,met,Org2
AH,fdp[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,PFK_2__Org2,rxn,Org2
AH,tagdp_D[c]__Org2,met,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,tag6p_D[c]__Org2,met,Org2
AH,PFK_3__Org2,rxn,Org2
AH,s7p[c]__Org2,met,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,s17bp[c]__Org2,met,Org2
AH,PFL__Org2,rxn,Org2
AH,accoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,for[c]__Org2,met,Org2
AH,pyr[c]__Org2,met,Org2
AH,PGAMT__Org2,rxn,Org2
AH,gam1p[c]__Org2,met,Org2
AH,gam6p[c]__Org2,met,Org2
AH,PGCDr__Org2,rxn,Org2
AH,3php[c]__Org2,met,Org2
AH,3pg[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nad[c]__Org2,met,Org2
AH,nadh[c]__Org2,met,Org2
AH,PGI__Org2,rxn,Org2
AH,f6p[c]__Org2,met,Org2
AH,g6p[c]__Org2,met,Org2
AH,PGK__Org2,rxn,Org2
AH,13dpg[c]__Org2,met,Org2
AH,3pg[c]__Org2,met,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,PGLYCP__Org2,rxn,Org2
AH,2pglyc[c]__Org2,met,Org2
AH,glyclt[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGM__Org2,rxn,Org2
AH,2pg[c]__Org2,met,Org2
AH,3pg[c]__Org2,met,Org2
AH,PGMT__Org2,rxn,Org2
AH,g1p[c]__Org2,met,Org2
AH,g6p[c]__Org2,met,Org2
AH,PGPGT__Org2,rxn,Org2
AH,prl45tcaglc[c]__Org2,met,Org2
AH,udp[c]__Org2,met,Org2
AH,udpg[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,prl45tca[c]__Org2,met,Org2
AH,PGPP120__Org2,rxn,Org2
AH,pg120[c]__Org2,met,Org2
AH,pgp120[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGPP140__Org2,rxn,Org2
AH,pgp140[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pg140[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGPP141__Org2,rxn,Org2
AH,pg141[c]__Org2,met,Org2
AH,pgp141[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGPP160__Org2,rxn,Org2
AH,pgp160[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pg160[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGPP161__Org2,rxn,Org2
AH,pg161[c]__Org2,met,Org2
AH,pgp161[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGPP180__Org2,rxn,Org2
AH,pgp180[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pg180[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGPP181__Org2,rxn,Org2
AH,pg181[c]__Org2,met,Org2
AH,pgp181[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGPPAI15__Org2,rxn,Org2
AH,pgpai15[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pgai15[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGPPAI17__Org2,rxn,Org2
AH,pgpai17[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pgai17[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGPPI14__Org2,rxn,Org2
AH,pgpi14[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pgi14[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGPPI15__Org2,rxn,Org2
AH,pgpi15[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pgi15[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGPPI16__Org2,rxn,Org2
AH,pgpi16[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pgi16[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGPPI17__Org2,rxn,Org2
AH,pgpi17[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pgi17[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PGSA120__Org2,rxn,Org2
AH,cdpdddecg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgp120[c]__Org2,met,Org2
AH,PGSA140__Org2,rxn,Org2
AH,cdpdtdecg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgp140[c]__Org2,met,Org2
AH,PGSA141__Org2,rxn,Org2
AH,cdpdtdec7eg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgp141[c]__Org2,met,Org2
AH,PGSA160__Org2,rxn,Org2
AH,cdpdhdecg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgp160[c]__Org2,met,Org2
AH,PGSA161__Org2,rxn,Org2
AH,cdpdhdec9eg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgp161[c]__Org2,met,Org2
AH,PGSA180__Org2,rxn,Org2
AH,cdpdodecg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgp180[c]__Org2,met,Org2
AH,PGSA181__Org2,rxn,Org2
AH,cdpdodec11eg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgp181[c]__Org2,met,Org2
AH,PGSAAI15__Org2,rxn,Org2
AH,cdpdaipdecg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgpai15[c]__Org2,met,Org2
AH,PGSAAI17__Org2,rxn,Org2
AH,cdpdaihpdecg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgpai17[c]__Org2,met,Org2
AH,PGSAI14__Org2,rxn,Org2
AH,cdpditdecg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgpi14[c]__Org2,met,Org2
AH,PGSAI15__Org2,rxn,Org2
AH,cdpdipdecg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgpi15[c]__Org2,met,Org2
AH,PGSAI16__Org2,rxn,Org2
AH,cdpdihdecg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgpi16[c]__Org2,met,Org2
AH,PGSAI17__Org2,rxn,Org2
AH,cdpdihpdecg[c]__Org2,met,Org2
AH,cmp[c]__Org2,met,Org2
AH,glyc3p[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pgpi17[c]__Org2,met,Org2
AH,PHETA1__Org2,rxn,Org2
AH,akg[c]__Org2,met,Org2
AH,glu_L[c]__Org2,met,Org2
AH,phe_L[c]__Org2,met,Org2
AH,phpyr[c]__Org2,met,Org2
AH,PHPB2i__Org2,rxn,Org2
AH,3hbcoa[c]__Org2,met,Org2
AH,aacoa[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,PIabc__Org2,rxn,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,pi[e]__Org2,met,Org2
AH,PIt7ir__Org2,rxn,Org2
AH,na1[c]__Org2,met,Org2
AH,na1[e]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,pi[e]__Org2,met,Org2
AH,PLPS__Org2,rxn,Org2
AH,pydx5p[c]__Org2,met,Org2
AH,g3p[c]__Org2,met,Org2
AH,gln_L[c]__Org2,met,Org2
AH,glu_L[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,ru5p_D[c]__Org2,met,Org2
AH,PMANM__Org2,rxn,Org2
AH,man1p[c]__Org2,met,Org2
AH,man6p[c]__Org2,met,Org2
AH,PMDPHT__Org2,rxn,Org2
AH,4r5au[c]__Org2,met,Org2
AH,5aprbu[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PMPK__Org2,rxn,Org2
AH,2mahmp[c]__Org2,met,Org2
AH,4ampm[c]__Org2,met,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,PMTCOATA__Org2,rxn,Org2
AH,ACP[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,palmACP[c]__Org2,met,Org2
AH,pmtcoa[c]__Org2,met,Org2
AH,PNTK__Org2,rxn,Org2
AH,4ppan[c]__Org2,met,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pnto_R[c]__Org2,met,Org2
AH,PNTOt4__Org2,rxn,Org2
AH,na1[c]__Org2,met,Org2
AH,na1[e]__Org2,met,Org2
AH,pnto_R[c]__Org2,met,Org2
AH,pnto_R[e]__Org2,met,Org2
AH,POR4__Org2,rxn,Org2
AH,accoa[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,fdxox[c]__Org2,met,Org2
AH,fdxrd[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pyr[c]__Org2,met,Org2
AH,PPA__Org2,rxn,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,PPAKr__Org2,rxn,Org2
AH,ppa[c]__Org2,met,Org2
AH,ppap[c]__Org2,met,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,PPAt2r__Org2,rxn,Org2
AH,h[c]__Org2,met,Org2
AH,h[e]__Org2,met,Org2
AH,ppa[c]__Org2,met,Org2
AH,ppa[e]__Org2,met,Org2
AH,PPBNGS__Org2,rxn,Org2
AH,5aop[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,ppbng[c]__Org2,met,Org2
AH,PPCDC__Org2,rxn,Org2
AH,4ppcys[c]__Org2,met,Org2
AH,pan4p[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PPCKr__Org2,rxn,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,oaa[c]__Org2,met,Org2
AH,pep[c]__Org2,met,Org2
AH,PPDK__Org2,rxn,Org2
AH,amp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pep[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,pyr[c]__Org2,met,Org2
AH,PPNCL3__Org2,rxn,Org2
AH,4ppan[c]__Org2,met,Org2
AH,4ppcys[c]__Org2,met,Org2
AH,amp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,cys_L[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,PPND__Org2,rxn,Org2
AH,34hpp[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,nad[c]__Org2,met,Org2
AH,nadh[c]__Org2,met,Org2
AH,pphn[c]__Org2,met,Org2
AH,PPND2__Org2,rxn,Org2
AH,34hpp[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,pphn[c]__Org2,met,Org2
AH,PPNDH__Org2,rxn,Org2
AH,co2[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,phpyr[c]__Org2,met,Org2
AH,pphn[c]__Org2,met,Org2
AH,PPTT__Org2,rxn,Org2
AH,hexdp[c]__Org2,met,Org2
AH,ipdp[c]__Org2,met,Org2
AH,pendp[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,PRAGS__Org2,rxn,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,gar[c]__Org2,met,Org2
AH,gly[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,pram[c]__Org2,met,Org2
AH,PRAI__Org2,rxn,Org2
AH,2cpr5p[c]__Org2,met,Org2
AH,pran[c]__Org2,met,Org2
AH,PRAIS__Org2,rxn,Org2
AH,fpram[c]__Org2,met,Org2
AH,adp[c]__Org2,met,Org2
AH,air[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PRAMPC__Org2,rxn,Org2
AH,prbamp[c]__Org2,met,Org2
AH,prfp[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,PRASCSi__Org2,rxn,Org2
AH,25aics[c]__Org2,met,Org2
AH,5aizc[c]__Org2,met,Org2
AH,adp[c]__Org2,met,Org2
AH,asp_L[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PRATPP__Org2,rxn,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,prbamp[c]__Org2,met,Org2
AH,prbatp[c]__Org2,met,Org2
AH,PRFGS__Org2,rxn,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,fgam[c]__Org2,met,Org2
AH,fpram[c]__Org2,met,Org2
AH,gln_L[c]__Org2,met,Org2
AH,glu_L[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PRMICI__Org2,rxn,Org2
AH,prfp[c]__Org2,met,Org2
AH,prlp[c]__Org2,met,Org2
AH,PRO1x__Org2,rxn,Org2
AH,1pyr5c[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nad[c]__Org2,met,Org2
AH,nadh[c]__Org2,met,Org2
AH,pro_L[c]__Org2,met,Org2
AH,PROt4r__Org2,rxn,Org2
AH,na1[c]__Org2,met,Org2
AH,na1[e]__Org2,met,Org2
AH,pro_L[c]__Org2,met,Org2
AH,pro_L[e]__Org2,met,Org2
AH,PRPPS__Org2,rxn,Org2
AH,r5p[c]__Org2,met,Org2
AH,amp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,prpp[c]__Org2,met,Org2
AH,PSCVT__Org2,rxn,Org2
AH,skm5p[c]__Org2,met,Org2
AH,3psme[c]__Org2,met,Org2
AH,pep[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,PSD120__Org2,rxn,Org2
AH,pe120[c]__Org2,met,Org2
AH,ps120[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PSD140__Org2,rxn,Org2
AH,pe140[c]__Org2,met,Org2
AH,ps140[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PSD141__Org2,rxn,Org2
AH,pe141[c]__Org2,met,Org2
AH,ps141[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PSD160__Org2,rxn,Org2
AH,pe160[c]__Org2,met,Org2
AH,ps160[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PSD161__Org2,rxn,Org2
AH,pe161[c]__Org2,met,Org2
AH,ps161[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PSD180__Org2,rxn,Org2
AH,pe180[c]__Org2,met,Org2
AH,ps180[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PSD181__Org2,rxn,Org2
AH,pe181[c]__Org2,met,Org2
AH,ps181[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PSDAI15__Org2,rxn,Org2
AH,peai15[c]__Org2,met,Org2
AH,psai15[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PSDAI17__Org2,rxn,Org2
AH,peai17[c]__Org2,met,Org2
AH,psai17[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PSDI14__Org2,rxn,Org2
AH,pei14[c]__Org2,met,Org2
AH,psi14[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PSDI15__Org2,rxn,Org2
AH,pei15[c]__Org2,met,Org2
AH,psi15[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PSDI16__Org2,rxn,Org2
AH,pei16[c]__Org2,met,Org2
AH,psi16[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,PSDI17__Org2,rxn,Org2
AH,pei17[c]__Org2,met,Org2
AH,psi17[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
